commit,sha,time,cyclo,abstract,fanout,npath
395,4f91152b,1272360804,366,86,81,71
396,dfd002bf,1272368852,366,86,81,71
397,11e4ad9b,1272401670,370,85,81,74
398,348117c8,1272402332,370,85,81,74
399,c48851f4,1272442841,369,85,81,74
400,cdc33e18,1272479370,375,85,82,74
401,37dfc443,1272488755,374,85,81,73
402,cfc8ec51,1272490465,374,85,81,74
403,9cb05060,1272490628,374,85,81,74
404,f8f65c99,1272496313,372,84,81,74
405,34d99c39,1272571847,374,84,81,75
406,ceb0138a,1272575313,374,84,81,75
407,30aae506,1272581315,374,84,81,75
408,976749e0,1272581340,374,84,81,75
409,650eb196,1272584847,374,84,81,75
410,57071d7a,1272585911,374,84,81,75
411,70a2a3ef,1272643217,374,84,81,75
412,69df71d2,1272643240,374,84,81,75
413,97958c3a,1272667350,374,84,81,75
414,ebded19d,1272672006,374,84,81,75
415,5d8d2cf4,1272672584,374,84,81,75
416,d0a63423,1272672647,374,84,81,75
417,c09877c2,1272718549,374,84,81,75
418,e81d559f,1272720872,374,84,81,75
419,1323fe8b,1272752908,374,84,81,75
420,b7bcc6cc,1272799379,374,84,81,75
421,4c534224,1272807365,375,84,81,75
422,95beccce,1272807411,375,84,81,75
423,1119bffc,1272807651,375,84,81,75
424,02bfa9c4,1272807887,375,84,81,75
425,fc30467b,1272810239,375,84,81,75
426,96517898,1272812518,347,80,78,70
427,b81e3de8,1272826694,347,80,78,70
428,bac0ef98,1272832437,347,80,78,70
429,0fcc9a43,1272832485,347,80,78,70
430,2d20ba0b,1272837044,347,80,78,70
431,b0e1c584,1272872990,351,80,78,70
432,5d743383,1272891614,351,80,78,70
433,3ba43704,1272894675,351,80,78,70
434,7564453f,1272898630,351,80,78,70
435,aae4e4ab,1272899479,351,80,78,70
436,7d9f5530,1272970956,356,81,79,71
437,24ccd73c,1272976019,356,81,79,71
438,f88e0161,1272977833,356,81,79,71
439,80532376,1272978146,356,81,79,71
440,4ead4f58,1273008899,356,81,79,71
441,5b231c68,1273011466,356,81,79,71
442,5b5a95ea,1273044276,357,81,79,71
443,596cfd27,1273062135,357,81,79,71
444,71d4f1ce,1273071243,357,81,79,71
445,db4afc87,1273077954,357,81,79,71
446,66f011ae,1273125992,357,81,79,71
447,2605bf7e,1273126916,357,82,79,71
448,7a01b19b,1273150206,357,82,79,71
449,5603c4d0,1273150235,357,82,79,71
450,371bfebd,1273169244,358,82,79,72
451,4cfd55c1,1273169487,358,82,79,72
452,b54f6b77,1273178813,358,82,79,72
453,c05e2ad1,1273185930,359,82,79,72
454,4ed93d20,1273248968,359,83,79,72
455,e222d38b,1273261776,359,83,79,72
456,31d22618,1273266096,359,83,79,72
457,473b46f5,1273275846,359,83,79,72
458,9872b497,1273278871,359,83,79,72
459,6424d02b,1273342680,359,83,79,72
460,462d426c,1273348898,360,83,79,72
461,39cb08fc,1273378442,360,83,79,72
462,3e405c3e,1273388383,360,83,80,72
463,7fe52435,1273425114,360,83,80,72
464,35c87743,1273443196,362,83,80,72
465,7721b869,1273443308,362,83,80,72
466,040030da,1273444462,362,83,80,72
