commit,sha,time,cyclo,abstract,fanout,npath
212,6ba7a699,1289166688,5,1,0,0
213,deb049d1,1289211103,11,2,0,2
214,e8704296,1289224797,11,2,0,2
215,dd6874aa,1289228263,11,2,0,2
216,f6254893,1289407301,9,2,0,2
217,d3362da1,1289572962,12,2,0,2
218,b013a74c,1289876157,9,2,0,2
219,a6ad0ff1,1289876598,9,2,0,2
220,1bdb1632,1289876820,9,2,0,2
221,851291f1,1289876828,9,2,0,2
222,e7582644,1290371475,5,1,0,0
223,71eb4c5b,1290374191,5,1,0,0
224,098de44a,1290380023,5,1,0,0
225,970ea3ad,1290384040,5,1,0,0
226,ad149e82,1290432116,5,1,0,0
227,a1815f38,1290440958,5,1,0,0
228,d18cc4bd,1290559938,5,1,0,0
229,f8636ec1,1289856257,5,1,0,0
230,8043f12e,1290883483,5,1,0,0
231,5a07efd9,1290884370,5,1,0,0
232,efb27de0,1290884378,5,1,0,0
233,81ec9f8a,1291130842,5,1,0,0
234,cd9e17a7,1291132261,5,1,0,0
235,b8baba9a,1291132672,5,1,0,0
236,c4263b0a,1291132700,5,1,0,0
237,ad26ea23,1291265191,7,1,0,0
238,d33c0a52,1291265238,7,1,0,0
239,f78b2a42,1291300561,7,1,0,0
240,5d3c55b1,1291300826,7,1,0,0
241,26614b26,1291300835,7,1,0,0
242,ff8ac4c9,1291320630,7,1,0,0
243,afd34c8a,1292012482,7,1,0,0
244,dadaaecf,1292012762,7,1,0,0
245,6f92f5fc,1292013404,7,1,0,0
246,e73564b3,1292013733,7,1,0,0
247,453b83b0,1292013820,7,1,0,0
248,0bf3018e,1292014039,7,1,0,0
249,ff0b43ad,1292014048,7,1,0,0
250,15c0e242,1292852203,7,1,0,0
251,c3035958,1292853005,7,1,0,0
252,3f79d803,1292854202,7,1,0,0
253,f43ca04b,1292854871,7,1,0,0
254,586cc9f6,1292855362,7,1,0,0
255,0d296a7f,1292873212,7,1,0,0
256,f2ca9cd4,1292873988,7,1,0,0
257,72d1531c,1292873996,7,1,0,0
