total,time
1471,1414777681
1470,1414777679
1469,1414777677
1468,1414777674
1467,1414777672
1466,1414777670
1465,1414777668
1464,1414777666
1463,1414777664
1462,1414777662
1461,1414777660
1460,1414777658
1459,1414777656
1458,1414777653
1457,1414777651
1456,1414777649
1455,1414777647
1454,1414777645
1453,1414777643
1452,1414777641
1451,1414777639
1450,1414777637
1449,1414777634
1448,1414777632
1447,1414777630
1446,1414777628
1445,1414777626
1444,1414777624
1443,1414777622
1442,1414777620
1441,1414777618
1440,1414777616
1439,1414777614
1438,1414777611
1437,1414777609
1436,1414777607
1435,1414777605
1434,1414777603
1433,1414777601
1432,1414777599
1431,1414777597
1430,1414777595
1429,1414777593
1428,1414777591
1427,1414777588
1426,1414777586
1425,1414777584
1424,1414777582
1423,1414777580
1422,1414777578
1421,1414777576
1420,1414777574
1419,1414777572
1418,1414777570
1417,1414777568
1416,1414777565
1415,1414777563
1414,1414777561
1413,1414777559
1412,1414777557
1411,1414777555
1410,1414777553
1409,1414777551
1408,1414777548
1407,1414777546
1406,1414777544
1405,1414777542
1404,1414777540
1403,1414777538
1402,1414777536
1401,1414777534
1400,1414777532
1399,1414777530
1398,1414777527
1397,1414777525
1396,1414777523
1395,1414777521
1394,1414777519
1393,1414777517
1392,1414777515
1391,1414777513
1390,1414777511
1389,1414777509
1388,1414777506
1387,1414777504
1386,1414777502
1385,1414777500
1384,1414777498
1383,1414777496
1382,1414777494
1381,1414777492
1380,1414777490
1379,1414777488
1378,1414777485
1377,1414777483
1376,1414777481
1375,1414777479
1374,1414777477
1373,1414777475
1372,1414777473
1371,1414777471
1370,1414777469
1369,1414777467
1368,1414777464
1367,1414777462
1366,1414777460
1365,1414777458
1364,1414777456
1363,1414777454
1362,1414777452
1361,1414777450
1360,1414777448
1359,1414777446
1358,1414777443
1357,1414777441
1356,1414777441
1355,1414777439
1354,1414777437
1353,1414777435
1352,1414777433
1351,1414777431
1350,1414777428
1349,1414777426
1348,1414777424
1347,1414777422
1346,1414777420
1345,1414777418
1344,1414777418
1343,1414777416
1342,1414777414
1341,1414777412
1340,1414777410
1339,1414777407
1338,1414777405
1337,1414777403
1336,1414777401
1335,1414777399
1334,1414777397
1333,1414777395
1332,1414777393
1331,1414777391
1330,1414777389
1329,1414777386
1328,1414777384
1327,1414777382
1326,1414777380
1325,1414777378
1324,1414777376
1323,1414777374
1322,1414777372
1321,1414777370
1320,1414777367
1319,1414777365
1318,1414777363
1317,1414777361
1316,1414777359
1315,1414777357
1314,1414777355
1313,1414777353
1312,1414777351
1311,1414777349
1310,1414777347
1309,1414777344
1308,1414777342
1307,1414777340
1306,1414777338
1305,1414777336
1304,1414777334
1303,1414777332
1302,1414777329
1301,1414777327
1300,1414777325
1299,1414777323
1298,1414777321
1297,1414777319
1296,1414777316
1295,1414777314
1294,1414777312
1293,1414777310
1292,1414777308
1291,1414777306
1290,1414777304
1289,1414777302
1288,1414777300
1287,1414777298
1286,1414777296
1285,1414777293
1284,1414777291
1283,1414777289
1282,1414777287
1281,1414777285
1280,1414777283
1279,1414777281
1278,1414777279
1277,1414777277
1276,1414777275
1275,1414777273
1274,1414777270
1273,1414777268
1272,1414777266
1271,1414777264
1270,1414777262
1269,1414777260
1268,1414777258
1267,1414777256
1266,1414777254
1265,1414777252
1264,1414777250
1263,1414777247
1262,1414777245
1261,1414777243
1260,1414777241
1259,1414777239
1258,1414777237
1257,1414777235
1256,1414777233
1255,1414777231
1254,1414777229
1253,1414777227
1252,1414777225
1251,1414777222
1250,1414777220
1249,1414777218
1248,1414777216
1247,1414777214
1246,1414777212
1245,1414777210
1244,1414777208
1243,1414777206
1242,1414777203
1241,1414777201
1240,1414777199
1239,1414777197
1238,1414777195
1237,1414777193
1236,1414777191
1235,1414777189
1234,1414777187
1233,1414777185
1232,1414777183
1231,1414777180
1230,1414777178
1229,1414777176
1228,1414777174
1227,1414777172
1226,1414777170
1225,1414777168
1224,1414777166
1223,1414777164
1222,1414777162
1221,1414777160
1220,1414777157
1219,1414777155
1218,1414777153
1217,1414777151
1216,1414777149
1215,1414777147
1214,1414777145
1213,1414777143
1212,1414777140
1211,1414777138
1210,1414777136
1209,1414777134
1208,1414777132
1207,1414777130
1206,1414777128
1205,1414777126
1204,1414777124
1203,1414777122
1202,1414777119
1201,1414777117
1200,1414777115
1199,1414777113
1198,1414777111
1197,1414777109
1196,1414777107
1195,1414777105
1194,1414777103
1193,1414777101
1192,1414777099
1191,1414777097
1190,1414777094
1189,1414777092
1188,1414777090
1187,1414777088
1186,1414777086
1185,1414777084
1184,1414777082
1183,1414777080
1182,1414777078
1181,1414777076
1180,1414777073
1179,1414777071
1178,1414777069
1177,1414777067
1176,1414777065
1175,1414777063
1174,1414777061
1173,1414777059
1172,1414777057
1171,1414777055
1170,1414777053
1169,1414777051
1168,1414777048
1167,1414777046
1166,1414777044
1165,1414777042
1164,1414777040
1163,1414777038
1162,1414777036
1161,1414777034
1160,1414777032
1159,1414777030
1158,1414777028
1157,1414777026
1156,1414777023
1155,1414777021
1154,1414777019
1153,1414777017
1152,1414777015
1151,1414777013
1150,1414777011
1149,1414777009
1148,1414777007
1147,1414777004
1146,1414777002
1145,1414777000
1144,1414776998
1143,1414776996
1142,1414776994
1141,1414776992
1140,1414776990
1139,1414776988
1138,1414776986
1137,1414776984
1136,1414776981
1135,1414776979
1134,1414776977
1133,1414776975
1132,1414776973
1131,1414776971
1130,1414776969
1129,1414776967
1128,1414776965
1127,1414776963
1126,1414776961
1125,1414776958
1124,1414776956
1123,1414776954
1122,1414776952
1121,1414776950
1120,1414776948
1119,1414776946
1118,1414776944
1117,1414776942
1116,1414776940
1115,1414776938
1114,1414776935
1113,1414776933
1112,1414776931
1111,1414776929
1110,1414776927
1109,1414776925
1108,1414776923
1107,1414776921
1106,1414776919
1105,1414776917
1104,1414776915
1103,1414776913
1102,1414776910
1101,1414776908
1100,1414776906
1099,1414776904
1098,1414776902
1097,1414776900
1096,1414776898
1095,1414776896
1094,1414776894
1093,1414776892
1092,1414776889
1091,1414776887
1090,1414776885
1089,1414776883
1088,1414776881
1087,1414776879
1086,1414776877
1085,1414776875
1084,1414776873
1083,1414776871
1082,1414776869
1081,1414776866
1080,1414776864
1079,1414776862
1078,1414776860
1077,1414776858
1076,1414776856
1075,1414776854
1074,1414776852
1073,1414776850
1072,1414776848
1071,1414776846
1070,1414776844
1069,1414776841
1068,1414776839
1067,1414776837
1066,1414776835
1065,1414776833
1064,1414776831
1063,1414776829
1062,1414776827
1061,1414776825
1060,1414776823
1059,1414776821
1058,1414776819
1057,1414776816
1056,1414776814
1055,1414776812
1054,1414776810
1053,1414776808
1052,1414776806
1051,1414776804
1050,1414776802
1049,1414776800
1048,1414776798
1047,1414776796
1046,1414776793
1045,1414776791
1044,1414776789
1043,1414776787
1042,1414776785
1041,1414776783
1040,1414776781
1039,1414776779
1038,1414776777
1037,1414776775
1036,1414776773
1035,1414776770
1034,1414776768
1033,1414776766
1032,1414776764
1031,1414776762
1030,1414776760
1029,1414776758
1028,1414776756
1027,1414776754
1026,1414776752
1025,1414776749
1024,1414776747
1023,1414776745
1022,1414776743
1021,1414776741
1020,1414776739
1019,1414776737
1018,1414776735
1017,1414776733
1016,1414776731
1015,1414776728
1014,1414776726
1013,1414776724
